,RunId,iteration,Step,nVehicles,percent_emergency,Vehicle,Mean_speed,Emergency,Emergency_collisions,TrafficLight,Car0_direction,Car1_direction,Car2_direction,Car3_direction,Car4_direction,Vehicles_crossed_left,Vehicles_crossed_up,Vehicles_crossed_down,Vehicles_crossed_right
1693,7,1,85,14,0.2,14,2.642857142857143,2,18,4,1,1,3,3,3,0,0,0,0
1694,7,1,86,14,0.2,14,2.642857142857143,2,18,4,1,1,3,3,3,0,1,0,0
1695,7,1,87,14,0.2,14,2.642857142857143,2,18,4,1,1,3,3,3,0,0,0,0
1696,7,1,88,14,0.2,14,2.642857142857143,2,19,4,1,1,3,3,3,1,0,0,0
1697,7,1,89,14,0.2,14,2.642857142857143,2,19,4,1,1,3,3,3,0,0,0,0
1698,7,1,90,14,0.2,14,2.642857142857143,2,19,4,1,1,3,3,3,0,0,0,0
1699,7,1,91,14,0.2,14,2.642857142857143,2,19,4,1,2,3,3,3,0,0,1,0
1700,7,1,92,14,0.2,14,2.642857142857143,2,19,4,1,2,3,3,3,0,0,0,0
1701,7,1,93,14,0.2,14,2.642857142857143,2,19,4,1,2,3,3,3,0,0,0,0
1702,7,1,94,14,0.2,14,2.642857142857143,2,20,4,1,2,3,3,3,1,0,0,0
1703,7,1,95,14,0.2,14,2.642857142857143,2,20,4,1,2,3,3,3,0,0,0,0
1704,7,1,96,14,0.2,14,2.642857142857143,2,20,4,1,3,3,3,3,0,0,0,0
1705,7,1,97,14,0.2,14,2.642857142857143,2,20,4,1,3,3,3,3,0,0,0,0
1706,7,1,98,14,0.2,14,2.642857142857143,2,21,4,1,3,3,3,3,0,0,0,0
1707,7,1,99,14,0.2,14,2.642857142857143,2,21,4,1,3,3,3,3,0,0,0,0
1708,7,1,100,14,0.2,14,2.642857142857143,2,21,4,1,3,3,3,3,0,0,0,0
1709,7,1,101,14,0.2,14,2.642857142857143,2,21,4,1,3,3,3,3,1,0,0,0
1710,7,1,102,14,0.2,14,2.642857142857143,2,21,4,1,3,3,3,3,0,0,0,0
1711,7,1,103,14,0.2,14,2.642857142857143,2,21,4,1,3,3,3,3,0,0,0,0
1712,7,1,104,14,0.2,14,2.642857142857143,2,21,4,1,3,3,3,3,0,0,0,0
1713,7,1,105,14,0.2,14,2.642857142857143,2,21,4,1,3,3,3,3,0,0,0,0
1714,7,1,106,14,0.2,14,2.642857142857143,2,21,4,1,3,3,4,3,0,0,0,0
1715,7,1,107,14,0.2,14,2.642857142857143,2,21,4,1,3,3,4,3,0,0,0,0
1716,7,1,108,14,0.2,14,2.642857142857143,2,21,4,2,3,3,4,4,0,0,0,0
1717,7,1,109,14,0.2,14,2.642857142857143,2,21,4,2,3,3,4,4,0,0,0,0
1718,7,1,110,14,0.2,14,2.642857142857143,2,21,4,2,3,3,4,4,0,0,0,0
1719,7,1,111,14,0.2,14,2.642857142857143,2,21,4,2,3,3,4,4,0,0,1,0
1720,7,1,112,14,0.2,14,2.642857142857143,2,21,4,2,3,3,4,4,0,0,0,0
1721,7,1,113,14,0.2,14,2.642857142857143,2,21,4,2,3,3,4,5,0,0,0,0
1722,7,1,114,14,0.2,14,2.642857142857143,2,21,4,2,3,3,4,5,0,0,0,0
1723,7,1,115,14,0.2,14,2.642857142857143,2,21,4,2,4,3,4,5,0,0,0,0
1724,7,1,116,14,0.2,14,2.642857142857143,2,21,4,2,4,3,4,5,0,0,0,0
1725,7,1,117,14,0.2,14,2.642857142857143,2,21,4,2,4,3,4,5,0,0,0,0
1726,7,1,118,14,0.2,14,2.642857142857143,2,21,4,2,4,3,4,5,0,0,0,0
1727,7,1,119,14,0.2,14,2.642857142857143,2,21,4,2,4,3,4,5,0,0,0,0
1728,7,1,120,14,0.2,14,2.642857142857143,2,21,4,2,4,3,4,5,0,0,0,0
1729,7,1,121,14,0.2,14,2.642857142857143,2,21,4,3,5,3,4,5,0,0,1,0
1730,7,1,122,14,0.2,14,2.642857142857143,2,21,4,3,5,3,4,5,0,0,0,0
1731,7,1,123,14,0.2,14,2.642857142857143,2,21,4,3,5,3,4,5,0,0,0,0
1732,7,1,124,14,0.2,14,2.642857142857143,2,21,4,3,5,3,4,5,0,0,0,0
1733,7,1,125,14,0.2,14,2.642857142857143,2,21,4,3,5,3,4,5,0,0,0,0
1734,7,1,126,14,0.2,14,2.642857142857143,2,21,4,3,5,3,4,5,0,0,0,0
1735,7,1,127,14,0.2,14,2.642857142857143,2,21,4,3,5,3,4,5,0,0,0,0
1736,7,1,128,14,0.2,14,2.642857142857143,2,21,4,3,5,3,4,5,0,0,0,0
1737,7,1,129,14,0.2,14,2.642857142857143,2,21,4,3,5,3,4,5,0,0,0,0
1738,7,1,130,14,0.2,14,2.642857142857143,2,21,4,3,5,3,5,5,0,0,0,0
1739,7,1,131,14,0.2,14,2.642857142857143,2,21,4,3,5,3,5,5,0,0,0,0
1740,7,1,132,14,0.2,14,2.642857142857143,2,21,4,3,5,3,5,5,0,0,0,0
1741,7,1,133,14,0.2,14,2.642857142857143,2,23,4,3,5,3,5,5,0,0,0,1
1742,7,1,134,14,0.2,14,2.642857142857143,2,23,4,3,5,3,5,6,0,0,0,0
1743,7,1,135,14,0.2,14,2.642857142857143,2,23,4,3,5,3,5,6,0,0,0,0
1744,7,1,136,14,0.2,14,2.642857142857143,2,23,4,3,5,3,5,6,0,0,0,0
1745,7,1,137,14,0.2,14,2.642857142857143,2,23,4,3,5,3,5,6,0,0,0,0
1746,7,1,138,14,0.2,14,2.642857142857143,2,23,4,3,5,3,5,6,0,0,0,0
1747,7,1,139,14,0.2,14,2.642857142857143,2,23,4,3,5,3,5,6,0,0,0,0
1748,7,1,140,14,0.2,14,2.642857142857143,2,23,4,3,5,4,5,6,0,0,0,0
1749,7,1,141,14,0.2,14,2.642857142857143,2,23,4,3,5,4,5,6,1,0,0,1
1750,7,1,142,14,0.2,14,2.642857142857143,2,23,4,3,5,4,5,6,0,0,0,1
1751,7,1,143,14,0.2,14,2.642857142857143,2,23,4,3,5,4,5,6,0,0,0,1
1752,7,1,144,14,0.2,14,2.642857142857143,2,23,4,4,5,4,5,6,0,0,0,0
1753,7,1,145,14,0.2,14,2.642857142857143,2,23,4,4,5,5,5,6,0,0,0,1
1754,7,1,146,14,0.2,14,2.642857142857143,2,26,4,4,5,5,5,6,0,0,0,0
1755,7,1,147,14,0.2,14,2.642857142857143,2,26,4,4,5,5,5,6,0,0,0,0
1756,7,1,148,14,0.2,14,2.642857142857143,2,26,4,4,5,5,5,6,0,0,0,0
1757,7,1,149,14,0.2,14,2.642857142857143,2,26,4,5,5,5,5,7,1,0,0,0
1758,7,1,150,14,0.2,14,2.642857142857143,2,26,4,5,5,5,5,7,1,0,0,0
1759,7,1,151,14,0.2,14,2.642857142857143,2,26,4,5,5,5,5,7,1,0,0,0
1760,7,1,152,14,0.2,14,2.642857142857143,2,26,4,5,5,5,6,7,0,0,0,0
1761,7,1,153,14,0.2,14,2.642857142857143,2,26,4,5,5,5,6,7,0,0,0,0
1762,7,1,154,14,0.2,14,2.642857142857143,2,27,4,5,5,5,6,7,0,0,0,0
1763,7,1,155,14,0.2,14,2.642857142857143,2,27,4,5,5,5,6,7,0,0,0,0
1764,7,1,156,14,0.2,14,2.642857142857143,2,28,4,5,5,5,6,7,0,1,0,0
1765,7,1,157,14,0.2,14,2.642857142857143,2,28,4,5,5,5,6,7,0,0,0,0
1766,7,1,158,14,0.2,14,2.642857142857143,2,28,4,5,5,5,6,7,0,0,0,0
1767,7,1,159,14,0.2,14,2.642857142857143,2,28,4,5,5,5,6,7,0,0,0,0
1768,7,1,160,14,0.2,14,2.642857142857143,2,28,4,5,5,5,6,7,0,0,0,0
1769,7,1,161,14,0.2,14,2.642857142857143,2,28,4,5,5,5,6,7,0,0,0,0
1770,7,1,162,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1771,7,1,163,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1772,7,1,164,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,1,0
1773,7,1,165,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1774,7,1,166,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1775,7,1,167,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1776,7,1,168,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1777,7,1,169,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1778,7,1,170,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1779,7,1,171,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1780,7,1,172,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1781,7,1,173,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1782,7,1,174,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1783,7,1,175,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1784,7,1,176,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,0,0
1785,7,1,177,14,0.2,14,2.642857142857143,2,28,4,5,6,5,6,7,0,0,1,0
1786,7,1,178,14,0.2,14,2.642857142857143,2,28,4,5,6,6,6,7,0,0,0,0
1787,7,1,179,14,0.2,14,2.642857142857143,2,28,4,5,6,6,6,7,0,0,0,0
1788,7,1,180,14,0.2,14,2.642857142857143,2,28,4,5,6,6,6,7,0,0,0,0
1789,7,1,181,14,0.2,14,2.642857142857143,2,28,4,5,7,6,6,7,0,0,0,1
1790,7,1,182,14,0.2,14,2.642857142857143,2,28,4,5,7,6,6,7,0,0,0,0
1791,7,1,183,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,7,0,0,0,1
1792,7,1,184,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,7,0,0,0,0
1793,7,1,185,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,7,0,0,0,0
1794,7,1,186,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,7,0,0,0,0
1795,7,1,187,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,7,0,0,0,0
1796,7,1,188,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,7,0,0,0,0
1797,7,1,189,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,7,0,0,0,0
1798,7,1,190,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,8,0,0,0,0
1799,7,1,191,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,8,0,0,0,0
1800,7,1,192,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,8,0,0,0,0
1801,7,1,193,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,8,0,0,0,0
1802,7,1,194,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,8,0,0,0,0
1803,7,1,195,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,9,1,0,0,0
1804,7,1,196,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,9,0,0,0,0
1805,7,1,197,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,9,0,0,0,0
1806,7,1,198,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,9,0,0,0,1
1807,7,1,199,14,0.2,14,2.642857142857143,2,28,4,5,7,7,6,9,0,0,0,0
1808,7,1,200,14,0.2,14,2.642857142857143,2,28,4,5,8,7,6,9,0,0,0,0
1809,9,2,0,10,0.2,10,2.8,0,0,4,0,0,0,0,0,0,0,0,0
1810,9,2,1,10,0.2,10,2.8,0,0,4,0,0,0,0,0,0,0,0,0
1811,9,2,2,10,0.2,10,2.8,0,0,4,0,0,0,0,0,0,0,0,0
1812,9,2,3,10,0.2,10,2.8,0,0,4,0,0,0,0,0,0,0,0,0
1813,9,2,4,10,0.2,10,2.8,0,0,4,0,0,0,0,0,0,0,0,0
1814,9,2,5,10,0.2,10,2.8,0,0,4,0,0,0,0,0,0,0,0,0
1815,9,2,6,10,0.2,10,2.8,0,0,4,0,0,0,0,1,0,1,1,0
1816,9,2,7,10,0.2,10,2.8,0,0,4,0,0,0,0,1,0,0,0,0
1817,9,2,8,10,0.2,10,2.8,0,0,4,0,0,0,1,1,0,0,0,0
1818,9,2,9,10,0.2,10,2.8,0,0,4,0,1,0,1,1,0,1,0,0
1819,9,2,10,10,0.2,10,2.8,0,0,4,0,1,0,1,1,0,0,0,0
1820,9,2,11,10,0.2,10,2.8,0,0,4,0,1,0,1,1,0,0,0,0
1821,9,2,12,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1822,9,2,13,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1823,9,2,14,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,1,0
1824,9,2,15,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1825,9,2,16,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1826,9,2,17,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1827,9,2,18,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1828,9,2,19,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1829,9,2,20,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1830,9,2,21,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1831,9,2,22,10,0.2,10,2.8,0,0,4,0,1,1,1,1,0,0,0,0
1832,9,2,23,10,0.2,10,2.8,0,0,4,0,1,1,1,1,1,0,0,0
1833,9,2,24,10,0.2,10,2.8,0,0,4,1,1,1,1,1,1,0,0,0
1834,9,2,25,10,0.2,10,2.8,0,0,4,1,1,1,1,1,0,0,0,0
1835,9,2,26,10,0.2,10,2.8,0,0,4,1,1,1,1,1,1,0,0,0
1836,9,2,27,10,0.2,10,2.8,0,0,4,1,1,1,1,1,0,0,0,0
1837,9,2,28,10,0.2,10,2.8,0,0,4,1,1,1,1,1,0,0,0,0
1838,9,2,29,10,0.2,10,2.8,0,0,4,1,2,1,1,1,0,0,0,0
1839,9,2,30,10,0.2,10,2.8,0,0,4,1,2,1,1,1,0,0,0,0
1840,9,2,31,10,0.2,10,2.8,0,0,4,1,2,1,1,1,0,0,0,0
1841,9,2,32,10,0.2,10,2.8,0,0,4,1,2,1,1,1,0,0,0,0
1842,9,2,33,10,0.2,10,2.8,0,0,4,1,2,1,1,1,0,0,0,0
1843,9,2,34,10,0.2,10,2.8,0,0,4,1,3,1,1,1,0,0,0,0
1844,9,2,35,10,0.2,10,2.8,0,0,4,1,3,1,1,1,0,0,0,0
1845,9,2,36,10,0.2,10,2.8,0,0,4,1,3,1,1,1,0,0,0,0
1846,9,2,37,10,0.2,10,2.8,0,0,4,1,3,1,1,1,0,0,0,0
1847,9,2,38,10,0.2,10,2.8,0,0,4,1,3,1,1,1,0,0,0,0
1848,9,2,39,10,0.2,10,2.8,0,0,4,1,3,1,1,1,0,0,0,0
1849,9,2,40,10,0.2,10,2.8,0,0,4,1,3,1,2,1,0,0,0,0
1850,9,2,41,10,0.2,10,2.8,0,0,4,1,3,1,2,1,0,0,0,0
1851,9,2,42,10,0.2,10,2.8,0,0,4,1,3,1,2,1,0,0,0,0
1852,9,2,43,10,0.2,10,2.8,0,0,4,1,3,1,2,1,0,0,0,0
1853,9,2,44,10,0.2,10,2.8,0,0,4,2,3,1,2,1,0,0,0,0
1854,9,2,45,10,0.2,10,2.8,0,0,4,2,3,1,2,1,0,0,0,0
1855,9,2,46,10,0.2,10,2.8,0,0,4,2,3,1,2,1,0,0,1,0
1856,9,2,47,10,0.2,10,2.8,0,0,4,2,3,1,2,1,0,0,0,0
1857,9,2,48,10,0.2,10,2.8,0,0,4,2,3,1,2,1,0,0,0,0
1858,9,2,49,10,0.2,10,2.8,0,0,4,2,3,2,2,1,0,0,0,0
1859,9,2,50,10,0.2,10,2.8,0,0,4,2,3,2,2,1,0,0,0,0
1860,9,2,51,10,0.2,10,2.8,0,0,4,2,3,2,2,1,0,0,0,0
1861,9,2,52,10,0.2,10,2.8,0,0,4,2,3,2,2,1,0,0,0,0
1862,9,2,53,10,0.2,10,2.8,0,0,4,2,4,2,2,1,0,0,0,0
1863,9,2,54,10,0.2,10,2.8,0,0,4,2,4,2,2,1,0,0,0,0
1864,9,2,55,10,0.2,10,2.8,0,0,4,2,4,2,2,2,0,0,0,0
1865,9,2,56,10,0.2,10,2.8,0,0,4,2,4,2,2,2,0,0,0,0
1866,9,2,57,10,0.2,10,2.8,0,0,4,2,4,2,2,2,0,0,0,0
1867,9,2,58,10,0.2,10,2.8,0,0,4,2,4,2,2,2,0,0,0,0
1868,9,2,59,10,0.2,10,2.8,0,0,4,2,4,2,2,2,0,0,0,0
1869,9,2,60,10,0.2,10,2.8,0,0,4,2,4,2,2,2,0,0,0,0
1870,9,2,61,10,0.2,10,2.8,0,0,4,2,4,2,3,2,0,0,0,0
1871,9,2,62,10,0.2,10,2.8,0,0,4,2,4,2,3,2,0,0,0,0
1872,9,2,63,10,0.2,10,2.8,0,0,4,2,4,3,3,2,1,0,0,1
1873,9,2,64,10,0.2,10,2.8,0,0,4,3,4,3,3,2,0,0,0,0
1874,9,2,65,10,0.2,10,2.8,0,0,4,3,5,3,3,2,1,0,0,1
1875,9,2,66,10,0.2,10,2.8,0,0,4,3,5,3,3,2,0,0,0,0
1876,9,2,67,10,0.2,10,2.8,0,0,4,3,5,3,3,3,1,0,0,0
1877,9,2,68,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1878,9,2,69,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1879,9,2,70,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1880,9,2,71,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1881,9,2,72,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1882,9,2,73,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1883,9,2,74,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1884,9,2,75,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1885,9,2,76,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1886,9,2,77,10,0.2,10,2.8,0,0,4,3,5,3,3,3,0,0,0,0
1887,9,2,78,10,0.2,10,2.8,0,0,4,3,5,3,4,3,0,0,0,0
1888,9,2,79,10,0.2,10,2.8,0,0,4,3,5,3,4,3,0,0,0,0
1889,9,2,80,10,0.2,10,2.8,0,0,4,3,5,3,4,3,0,0,0,0
1890,9,2,81,10,0.2,10,2.8,0,0,4,3,5,3,4,3,0,0,0,0
1891,9,2,82,10,0.2,10,2.8,0,0,4,3,5,3,4,3,0,0,0,0
1892,9,2,83,10,0.2,10,2.8,0,0,4,3,5,3,4,3,0,0,0,0
1893,9,2,84,10,0.2,10,2.8,0,0,4,3,5,3,4,3,0,0,0,0
1894,9,2,85,10,0.2,10,2.8,0,0,4,3,5,3,4,3,0,0,0,0
1895,9,2,86,10,0.2,10,2.8,0,0,4,3,5,3,4,4,0,0,0,0
1896,9,2,87,10,0.2,10,2.8,0,0,4,3,6,4,4,4,0,0,0,0
1897,9,2,88,10,0.2,10,2.8,0,0,4,3,6,4,4,4,0,0,1,0
1898,9,2,89,10,0.2,10,2.8,0,0,4,3,6,4,4,4,0,0,0,0
1899,9,2,90,10,0.2,10,2.8,0,0,4,3,6,4,4,4,0,0,0,0
1900,9,2,91,10,0.2,10,2.8,0,0,4,3,6,4,4,4,0,0,0,0
1901,9,2,92,10,0.2,10,2.8,0,0,4,3,7,5,4,4,0,0,0,0
1902,9,2,93,10,0.2,10,2.8,0,0,4,3,7,5,4,4,0,0,0,0
1903,9,2,94,10,0.2,10,2.8,0,0,4,3,7,5,4,4,0,0,0,0
1904,9,2,95,10,0.2,10,2.8,0,0,4,3,7,5,4,4,0,0,0,0
1905,9,2,96,10,0.2,10,2.8,0,0,4,3,7,5,4,4,0,0,0,0
1906,9,2,97,10,0.2,10,2.8,0,0,4,3,7,5,4,4,0,0,0,0
1907,9,2,98,10,0.2,10,2.8,0,0,4,3,7,5,4,4,0,0,0,0
1908,9,2,99,10,0.2,10,2.8,0,0,4,3,7,5,4,4,0,0,0,0
1909,9,2,100,10,0.2,10,2.8,0,0,4,3,7,5,4,4,0,1,0,0
1910,9,2,101,10,0.2,10,2.8,0,0,4,3,7,5,5,4,0,0,0,1
1911,9,2,102,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,1
1912,9,2,103,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1913,9,2,104,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1914,9,2,105,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1915,9,2,106,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1916,9,2,107,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1917,9,2,108,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1918,9,2,109,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1919,9,2,110,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1920,9,2,111,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1921,9,2,112,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1922,9,2,113,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1923,9,2,114,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1924,9,2,115,10,0.2,10,2.8,0,0,4,3,7,5,5,5,0,0,0,0
1925,9,2,116,10,0.2,10,2.8,0,0,4,4,7,5,5,5,0,0,0,0
1926,9,2,117,10,0.2,10,2.8,0,0,4,4,7,5,5,5,0,0,0,0
1927,9,2,118,10,0.2,10,2.8,0,0,4,4,7,5,5,5,0,0,0,0
1928,9,2,119,10,0.2,10,2.8,0,0,4,4,7,5,5,5,0,0,0,0
1929,9,2,120,10,0.2,10,2.8,0,0,4,4,7,5,5,5,0,0,0,0
1930,9,2,121,10,0.2,10,2.8,0,0,4,4,7,5,5,5,0,0,0,0
1931,9,2,122,10,0.2,10,2.8,0,0,4,4,7,5,5,5,0,0,0,0
1932,9,2,123,10,0.2,10,2.8,0,0,4,5,7,5,5,5,0,0,0,0
1933,9,2,124,10,0.2,10,2.8,0,0,4,5,7,5,5,5,0,0,0,0
1934,9,2,125,10,0.2,10,2.8,0,0,4,5,7,5,5,5,0,0,0,0
1935,9,2,126,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1936,9,2,127,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1937,9,2,128,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1938,9,2,129,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1939,9,2,130,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1940,9,2,131,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1941,9,2,132,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1942,9,2,133,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1943,9,2,134,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1944,9,2,135,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1945,9,2,136,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1946,9,2,137,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1947,9,2,138,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1948,9,2,139,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1949,9,2,140,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1950,9,2,141,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,1
1951,9,2,142,10,0.2,10,2.8,0,0,4,5,8,5,5,5,0,0,0,0
1952,9,2,143,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1953,9,2,144,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1954,9,2,145,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1955,9,2,146,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1956,9,2,147,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1957,9,2,148,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1958,9,2,149,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1959,9,2,150,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1960,9,2,151,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1961,9,2,152,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1962,9,2,153,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1963,9,2,154,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1964,9,2,155,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1965,9,2,156,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1966,9,2,157,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,0
1967,9,2,158,10,0.2,10,2.8,0,0,4,5,9,5,5,5,0,0,0,1
1968,9,2,159,10,0.2,10,2.8,0,0,4,5,9,5,5,5,1,0,0,0
1969,9,2,160,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1970,9,2,161,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1971,9,2,162,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1972,9,2,163,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1973,9,2,164,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,1,0,0
1974,9,2,165,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1975,9,2,166,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1976,9,2,167,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1977,9,2,168,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1978,9,2,169,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1979,9,2,170,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1980,9,2,171,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1981,9,2,172,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1982,9,2,173,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1983,9,2,174,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1984,9,2,175,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1985,9,2,176,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1986,9,2,177,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1987,9,2,178,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1988,9,2,179,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
1989,9,2,180,10,0.2,10,2.8,0,0,4,5,9,6,5,5,0,0,0,0
